,timestamp,x_i,y_i,vx_i,vy_i,hx_i,hy_i,acc_i,length_i,width_i,x_j,y_j,vx_j,vy_j,hx_j,hy_j,acc_j,length_j,width_j,TTC,DRAC,MTTC,t
106,1669899874.64,315049.88901298825,-28.712782943077436,79.8509643827565,0.011899698292268113,0.9999999888959459,0.00014902385027052863,0.8864603937784068,20.831321716308594,6.875411033630371,315026.6544326359,-38.699863194515686,61.72000896092504,-0.1964252323305118,0.9999949358181147,-0.003182505007764413,2.1963808454116815,67.10565100775824,11.083284378051758,inf,0.0,inf,4.079999923706055
107,1669899874.68,315053.0837577571,-28.711418291493207,79.88622614042833,0.01780913861909994,0.9999999751508232,0.0002229312741003892,0.8760955924881273,20.831321716308594,6.875411033630371,315029.12490156223,-38.73218029771524,61.80950051918626,-0.24014959002607839,0.9999924522358964,-0.003885289080423472,2.2859145679823314,67.10565100775824,11.083284378051758,inf,0.0,inf,4.119999885559082
108,1669899874.72,315056.27990464435,-28.709828476228648,79.9210493513383,0.02364806370013639,0.999999956223726,0.0002958927949125618,0.861575448513122,20.831321716308594,6.875411033630371,315031.599006382,-38.765874810895106,61.90254602069035,-0.2833501463073844,0.9999895240591196,-0.004577310565760851,2.372899315858376,67.10565100775824,11.083284378051758,inf,0.0,inf,4.159999847412109
109,1669899874.76,315059.4774351619,-28.708017029834192,79.9551486861892,0.029411457883952608,0.999999932343396,0.0003678494303038366,0.8488715675730418,20.831321716308594,6.875411033630371,315034.0768898764,-38.80092186528556,61.998941615689546,-0.3260231169381882,0.9999861742329089,-0.005258454433615756,2.4614031866187815,67.10565100775824,11.083284378051758,inf,0.0,inf,4.199999809265137
110,1669899874.8000002,315062.6763289634,-28.70598767710272,79.98895501252264,0.03509457498370239,0.9999999037524087,0.00043874271892212945,0.8409878850289942,20.831321716308594,6.875411033630371,315036.5586936103,-38.8372972657124,62.0990158142522,-0.3681684794988769,0.9999824255262723,-0.005928628727914727,2.553159089552878,67.10565100775824,11.083284378051758,inf,0.0,inf,4.240000009536743
111,1669899874.8400002,315065.87656388094,-28.70374437075831,80.0224229185842,0.04069233002439887,0.9999998707080032,0.0005085115306319472,0.8260476579722535,20.831321716308594,6.875411033630371,315039.0445570034,-38.874976536658814,62.2027021413669,-0.40978385531309414,0.999978300633559,-0.0065877357278108,2.6383423211021864,67.10565100775824,11.083284378051758,inf,0.0,inf,4.2799999713897705
112,1669899874.88,315069.07811595977,-28.70129124884176,80.05503313010558,0.046199478676328454,0.9999998334798619,0.0005770963945277672,0.8071031099218544,20.831321716308594,6.875411033630371,315041.53461635945,-38.91393631311946,62.30954318633303,-0.4508657740011017,0.9999738218860987,-0.007235712992426592,2.718705760696025,67.10565100775824,11.083284378051758,inf,0.0,inf,4.319999933242798
113,1669899874.92,315072.28095960745,-28.698632668307912,80.08698482206091,0.05161098151307897,0.9999997923508206,0.0006444364325960259,0.7902026190419065,20.831321716308594,6.875411033630371,315044.029004023,-38.95415338503313,62.41961382422596,-0.4914139160427453,0.9999690113566699,-0.007872504453102763,2.798340732101451,67.10565100775824,11.083284378051758,inf,0.0,inf,4.359999895095825
114,1669899874.96,315075.485067741,-28.695773192478597,80.11824238952249,0.05692168001723985,0.9999997476156435,0.0007104707236880452,0.7694660333031607,20.831321716308594,6.875411033630371,315046.5278474846,-38.99560514439321,62.532783325295895,-0.5314273664787947,0.999963890723063,-0.008498073310705815,2.872088967574996,67.10565100775824,11.083284378051758,inf,0.0,inf,4.3999998569488525
115,1669899875.0,315078.69041191984,-28.692717594977587,80.14853459782898,0.062126194029190174,0.9999996995804901,0.0007751380069143803,0.7509331807169701,20.831321716308594,6.875411033630371,315049.0312686026,-39.03826950233273,62.648713876027614,-0.5709037867814573,0.9999584812294725,-0.00911239909390361,2.9441336700938336,67.10565100775824,11.083284378051758,inf,0.0,inf,4.43999981880188
116,1669899875.0400002,315081.8969624783,-28.689470847510844,80.17830920545384,0.06721974901205385,0.9999996485611564,0.000838377936059677,0.7376275000858641,20.831321716308594,6.875411033630371,315051.5393827726,-39.08212529220844,62.76761005911976,-0.6098468203896346,0.9999528035210288,-0.009715489202036257,3.0163523447823763,67.10565100775824,11.083284378051758,inf,0.0,inf,4.480000019073486
117,1669899875.0800002,315085.10468855756,-28.686038148204513,80.20753650553524,0.07219710774870691,0.9999995948843833,0.0009001283625703758,0.7176233271351293,20.831321716308594,6.875411033630371,315054.05229822797,-39.12715139799829,62.889282749034464,-0.6482564374273352,0.9999468778320783,-0.010307352418484402,3.0789329819807563,67.10565100775824,11.083284378051758,inf,0.0,inf,4.519999980926514
118,1669899875.1200001,315088.313558137,-28.68242488253185,80.2357101966627,0.07705272213968328,0.9999995388839126,0.0009603290906327447,0.6939187265018063,20.831321716308594,6.875411033630371,315056.5701152785,-39.17332799502532,63.01315159769729,-0.6861300952880924,0.9999407235859431,-0.010888035379292777,3.133741002947204,67.10565100775824,11.083284378051758,inf,0.0,inf,4.559999942779541
119,1669899875.16,315091.52353806456,-28.67863665144519,80.26304077962413,0.08178159414353559,0.9999994809017175,0.0010189191799423066,0.672488314775137,20.831321716308594,6.875411033630371,315059.09292552597,-39.220635676000164,63.13917802926153,-0.7234706835747033,0.9999343595924315,-0.011457596016357749,3.1850178042772086,67.10565100775824,11.083284378051758,inf,0.0,inf,4.599999904632568
120,1669899875.2,315094.7345940509,-28.674679257653523,80.28949974384159,0.08637855992435561,0.999999421285929,0.0010758381881996095,0.6473480435262218,20.831321716308594,6.875411033630371,315061.62081121135,-39.269055834023014,63.26712022442371,-0.7602798454543063,0.9999278038908759,-0.012016114428962756,3.227672166207867,67.10565100775824,11.083284378051758,inf,0.0,inf,4.639999866485596
121,1669899875.24,315097.94669066323,-28.67055870722394,80.3148188679479,0.09083820179824897,0.9999993603899543,0.0011310259423802837,0.6244741752376513,20.831321716308594,6.875411033630371,315064.15384453913,-39.31857056312475,63.39653226360679,-0.7965572081680534,0.9999210737399522,-0.012563689376176364,3.2660892292120707,67.10565100775824,11.083284378051758,inf,0.0,inf,4.679999828338623
122,1669899875.2800002,315101.15979130904,-28.666281196666116,80.33944788714871,0.09515600673455538,0.9999992985700938,0.001184423623659329,0.6068499875682392,20.831321716308594,6.875411033630371,315066.69208716456,-39.369162991581696,63.52752381796017,-0.8323104241204646,0.9999141854536852,-0.013100447644769357,3.3023211956469822,67.10565100775824,11.083284378051758,inf,0.0,inf,4.7200000286102295
123,1669899875.3200002,315104.3738582197,-28.661853136450326,80.36335695721209,0.09932688300835935,0.9999992361871138,0.001235971354383451,0.5825100742665654,20.831321716308594,6.875411033630371,315069.2355896883,-39.42081648896448,63.65981146786362,-0.8675422318725623,0.9999071546682583,-0.013626519850190748,3.326621064624419,67.10565100775824,11.083284378051758,inf,0.0,inf,4.759999990463257
124,1669899875.3600001,315107.58885243273,-28.657281115140382,80.38603857019916,0.10334529995066077,0.9999991736012113,0.0012856114865765057,0.554479066481008,20.831321716308594,6.875411033630371,315071.78439112555,-39.473515735498,63.79272513091564,-0.9022515242294276,0.9998999959030209,-0.014142071741394972,3.3411227207161573,67.10565100775824,11.083284378051758,inf,0.0,inf,4.799999952316284
125,1669899875.4,315110.80473387026,-28.652571920563204,80.40770515426993,0.10720658934479843,0.9999991111733871,0.0013332863293516802,0.5287899823936186,20.831321716308594,6.875411033630371,315074.3385186035,-39.527245909370734,63.92615354433656,-0.9364446915225813,0.9998927228487874,-0.01464727940739304,3.35037188946319,67.10565100775824,11.083284378051758,inf,0.0,inf,4.8399999141693115
126,1669899875.44,315114.0214614154,-28.647732527687303,80.42833169316873,0.11090587455788636,0.9999990492630652,0.0013789390725979093,0.49951118625426716,20.831321716308594,6.875411033630371,315076.8979870609,-39.5819930088538,64.05978938750923,-0.9701262293739319,0.9998853482228076,-0.015142338305389007,3.349471042153482,67.10565100775824,11.083284378051758,inf,0.0,inf,4.879999876022339
127,1669899875.48,315117.23899298895,-28.642770097919264,80.44765608478338,0.11443800181552888,0.9999989882269966,0.0014225136144382204,0.4727154425580693,20.831321716308594,6.875411033630371,315079.4627989753,-39.63774372869956,64.19312954554334,-1.003298019296892,0.9998778838063446,-0.015627459004782542,3.343146701505475,67.10565100775824,11.083284378051758,inf,0.0,inf,4.919999837875366
